name,phase
3500A 18-SECTION 4.16KV MCC,8100
3500A 19-SECTION 4.16KV MCC,8100
3500A 20-SECTION 4.16KV MCC,8100
4000A  1-SECTION 4.16KV MCC,8100
4000A  2-SECTION 4.16KV MCC,8100
4000A  3-SECTION 4.16KV MCC,8100
4000A  4-SECTION 4.16KV MCC,8100
4000A  5-SECTION 4.16KV MCC,8100
4000A  6-SECTION 4.16KV MCC,8100
4000A  7-SECTION 4.16KV MCC,8100
4000A  8-SECTION 4.16KV MCC,8100
4000A  9-SECTION 4.16KV MCC,8100
4000A 10-SECTION 4.16KV MCC,8100
4000A 11-SECTION 4.16KV MCC,8100
4000A 12-SECTION 4.16KV MCC,8100
4000A 13-SECTION 4.16KV MCC,8100
4000A 14-SECTION 4.16KV MCC,8100
4000A 15-SECTION 4.16KV MCC,8100
4000A 16-SECTION 4.16KV MCC,8100
4000A 17-SECTION 4.16KV MCC,8100
4000A 18-SECTION 4.16KV MCC,8100
4000A 19-SECTION 4.16KV MCC,8100
4000A 20-SECTION 4.16KV MCC,8100
4.16KV MCC SPARE PARTS,8100
4.16KV MCC RECEIVE AND UNLOAD,8100
4.16KV MCC PUT INTO PLACE,8100
4.16KV MCC PADS,8100
4.16KV MCC LEVELING,8100
4.16KV MCC TESTING,8100
4.16KV MCC COMMISSIONING,8100
4.16KV MCC POWER SHUT DOWN,8100
4.16KV MCC RELOCATION,8100
200A  1-SECTION 13.8KV SWGR,8100
200A  2-SECTION 13.8KV SWGR,8100
200A  3-SECTION 13.8KV SWGR,8100
200A  4-SECTION 13.8KV SWGR,8100
200A  5-SECTION 13.8KV SWGR,8100
200A  6-SECTION 13.8KV SWGR,8100
200A  7-SECTION 13.8KV SWGR,8100
200A  8-SECTION 13.8KV SWGR,8100
200A  9-SECTION 13.8KV SWGR,8100
200A 10-SECTION 13.8KV SWGR,8100
200A 11-SECTION 13.8KV SWGR,8100
200A 12-SECTION 13.8KV SWGR,8100
200A 13-SECTION 13.8KV SWGR,8100
200A 14-SECTION 13.8KV SWGR,8100
200A 15-SECTION 13.8KV SWGR,8100
200A 16-SECTION 13.8KV SWGR,8100
200A 17-SECTION 13.8KV SWGR,8100
200A 18-SECTION 13.8KV SWGR,8100
200A 19-SECTION 13.8KV SWGR,8100
200A 20-SECTION 13.8KV SWGR,8100
400A  1-SECTION 13.8KV SWGR,8100
400A  2-SECTION 13.8KV SWGR,8100
400A  3-SECTION 13.8KV SWGR,8100
400A  4-SECTION 13.8KV SWGR,8100
400A  5-SECTION 13.8KV SWGR,8100
400A  6-SECTION 13.8KV SWGR,8100
400A  7-SECTION 13.8KV SWGR,8100
400A  8-SECTION 13.8KV SWGR,8100
400A  9-SECTION 13.8KV SWGR,8100
400A 10-SECTION 13.8KV SWGR,8100
400A 11-SECTION 13.8KV SWGR,8100
400A 12-SECTION 13.8KV SWGR,8100
400A 13-SECTION 13.8KV SWGR,8100
400A 14-SECTION 13.8KV SWGR,8100
400A 15-SECTION 13.8KV SWGR,8100
400A 16-SECTION 13.8KV SWGR,8100
400A 17-SECTION 13.8KV SWGR,8100
400A 18-SECTION 13.8KV SWGR,8100
400A 19-SECTION 13.8KV SWGR,8100
400A 20-SECTION 13.8KV SWGR,8100
600A  1-SECTION 13.8KV SWGR,8100
600A  2-SECTION 13.8KV SWGR,8100
600A  3-SECTION 13.8KV SWGR,8100
600A  4-SECTION 13.8KV SWGR,8100
600A  5-SECTION 13.8KV SWGR,8100
600A  6-SECTION 13.8KV SWGR,8100
600A  7-SECTION 13.8KV SWGR,8100
600A  8-SECTION 13.8KV SWGR,8100
600A  9-SECTION 13.8KV SWGR,8100
600A 10-SECTION 13.8KV SWGR,8100
600A 11-SECTION 13.8KV SWGR,8100
600A 12-SECTION 13.8KV SWGR,8100
600A 13-SECTION 13.8KV SWGR,8100
600A 14-SECTION 13.8KV SWGR,8100
600A 15-SECTION 13.8KV SWGR,8100
600A 16-SECTION 13.8KV SWGR,8100
600A 17-SECTION 13.8KV SWGR,8100
600A 18-SECTION 13.8KV SWGR,8100
600A 19-SECTION 13.8KV SWGR,8100
600A 20-SECTION 13.8KV SWGR,8100
800A  1-SECTION 13.8KV SWGR,8100
800A  2-SECTION 13.8KV SWGR,8100
800A  3-SECTION 13.8KV SWGR,8100
800A  4-SECTION 13.8KV SWGR,8100
800A  5-SECTION 13.8KV SWGR,8100
800A  6-SECTION 13.8KV SWGR,8100
800A  7-SECTION 13.8KV SWGR,8100
800A  8-SECTION 13.8KV SWGR,8100
800A  9-SECTION 13.8KV SWGR,8100
800A 10-SECTION 13.8KV SWGR,8100
800A 11-SECTION 13.8KV SWGR,8100
800A 12-SECTION 13.8KV SWGR,8100
800A 13-SECTION 13.8KV SWGR,8100
800A 14-SECTION 13.8KV SWGR,8100
800A 15-SECTION 13.8KV SWGR,8100
800A 16-SECTION 13.8KV SWGR,8100
800A 17-SECTION 13.8KV SWGR,8100
800A 18-SECTION 13.8KV SWGR,8100
800A 19-SECTION 13.8KV SWGR,8100
800A 20-SECTION 13.8KV SWGR,8100
1200A  1-SECTION 13.8KV SWGR,8100
1200A  2-SECTION 13.8KV SWGR,8100
1200A  3-SECTION 13.8KV SWGR,8100
1200A  4-SECTION 13.8KV SWGR,8100
1200A  5-SECTION 13.8KV SWGR,8100
1200A  6-SECTION 13.8KV SWGR,8100
1200A  7-SECTION 13.8KV SWGR,8100
1200A  8-SECTION 13.8KV SWGR,8100
1200A  9-SECTION 13.8KV SWGR,8100
1200A 10-SECTION 13.8KV SWGR,8100
1200A 11-SECTION 13.8KV SWGR,8100
1200A 12-SECTION 13.8KV SWGR,8100
1200A 13-SECTION 13.8KV SWGR,8100
1200A 14-SECTION 13.8KV SWGR,8100
1200A 15-SECTION 13.8KV SWGR,8100
1200A 16-SECTION 13.8KV SWGR,8100
1200A 17-SECTION 13.8KV SWGR,8100
1200A 18-SECTION 13.8KV SWGR,8100
1200A 19-SECTION 13.8KV SWGR,8100
1200A 20-SECTION 13.8KV SWGR,8100
1600A  1-SECTION 13.8KV SWGR,8100
1600A  2-SECTION 13.8KV SWGR,8100
1600A  3-SECTION 13.8KV SWGR,8100
1600A  4-SECTION 13.8KV SWGR,8100
1600A  5-SECTION 13.8KV SWGR,8100
1600A  6-SECTION 13.8KV SWGR,8100
1600A  7-SECTION 13.8KV SWGR,8100
1600A  8-SECTION 13.8KV SWGR,8100
1600A  9-SECTION 13.8KV SWGR,8100
1600A 10-SECTION 13.8KV SWGR,8100
1600A 11-SECTION 13.8KV SWGR,8100
1600A 12-SECTION 13.8KV SWGR,8100
1600A 13-SECTION 13.8KV SWGR,8100
1600A 14-SECTION 13.8KV SWGR,8100
1600A 15-SECTION 13.8KV SWGR,8100
1600A 16-SECTION 13.8KV SWGR,8100
1600A 17-SECTION 13.8KV SWGR,8100
1600A 18-SECTION 13.8KV SWGR,8100
1600A 19-SECTION 13.8KV SWGR,8100
1600A 20-SECTION 13.8KV SWGR,8100
2000A  1-SECTION 13.8KV SWGR,8100
2000A  2-SECTION 13.8KV SWGR,8100
2000A  3-SECTION 13.8KV SWGR,8100
2000A  4-SECTION 13.8KV SWGR,8100
2000A  5-SECTION 13.8KV SWGR,8100
2000A  6-SECTION 13.8KV SWGR,8100
2000A  7-SECTION 13.8KV SWGR,8100
2000A  8-SECTION 13.8KV SWGR,8100
2000A  9-SECTION 13.8KV SWGR,8100
2000A 10-SECTION 13.8KV SWGR,8100
2000A 11-SECTION 13.8KV SWGR,8100
2000A 12-SECTION 13.8KV SWGR,8100
2000A 13-SECTION 13.8KV SWGR,8100
2000A 14-SECTION 13.8KV SWGR,8100
2000A 15-SECTION 13.8KV SWGR,8100
2000A 16-SECTION 13.8KV SWGR,8100
2000A 17-SECTION 13.8KV SWGR,8100
2000A 18-SECTION 13.8KV SWGR,8100
2000A 19-SECTION 13.8KV SWGR,8100
2000A 20-SECTION 13.8KV SWGR,8100
2500A  1-SECTION 13.8KV SWGR,8100
2500A  2-SECTION 13.8KV SWGR,8100
2500A  3-SECTION 13.8KV SWGR,8100
2500A  4-SECTION 13.8KV SWGR,8100
2500A  5-SECTION 13.8KV SWGR,8100
2500A  6-SECTION 13.8KV SWGR,8100
2500A  7-SECTION 13.8KV SWGR,8100
2500A  8-SECTION 13.8KV SWGR,8100
2500A  9-SECTION 13.8KV SWGR,8100
2500A 10-SECTION 13.8KV SWGR,8100
2500A 11-SECTION 13.8KV SWGR,8100
2500A 12-SECTION 13.8KV SWGR,8100
2500A 13-SECTION 13.8KV SWGR,8100
2500A 14-SECTION 13.8KV SWGR,8100
2500A 15-SECTION 13.8KV SWGR,8100
2500A 16-SECTION 13.8KV SWGR,8100
2500A 17-SECTION 13.8KV SWGR,8100
2500A 18-SECTION 13.8KV SWGR,8100
2500A 19-SECTION 13.8KV SWGR,8100
2500A 20-SECTION 13.8KV SWGR,8100
3000A  1-SECTION 13.8KV SWGR,8100
3000A  2-SECTION 13.8KV SWGR,8100
3000A  3-SECTION 13.8KV SWGR,8100
3000A  4-SECTION 13.8KV SWGR,8100
3000A  5-SECTION 13.8KV SWGR,8100
3000A  6-SECTION 13.8KV SWGR,8100
3000A  7-SECTION 13.8KV SWGR,8100
3000A  8-SECTION 13.8KV SWGR,8100
3000A  9-SECTION 13.8KV SWGR,8100
3000A 10-SECTION 13.8KV SWGR,8100
3000A 11-SECTION 13.8KV SWGR,8100
3000A 12-SECTION 13.8KV SWGR,8100
3000A 13-SECTION 13.8KV SWGR,8100
3000A 14-SECTION 13.8KV SWGR,8100
3000A 15-SECTION 13.8KV SWGR,8100
3000A 16-SECTION 13.8KV SWGR,8100
3000A 17-SECTION 13.8KV SWGR,8100
3000A 18-SECTION 13.8KV SWGR,8100
3000A 19-SECTION 13.8KV SWGR,8100
3000A 20-SECTION 13.8KV SWGR,8100
3500A  1-SECTION 13.8KV SWGR,8100
3500A  2-SECTION 13.8KV SWGR,8100
3500A  3-SECTION 13.8KV SWGR,8100
3500A  4-SECTION 13.8KV SWGR,8100
3500A  5-SECTION 13.8KV SWGR,8100
3500A  6-SECTION 13.8KV SWGR,8100
3500A  7-SECTION 13.8KV SWGR,8100
3500A  8-SECTION 13.8KV SWGR,8100
3500A  9-SECTION 13.8KV SWGR,8100
3500A 10-SECTION 13.8KV SWGR,8100
3500A 11-SECTION 13.8KV SWGR,8100
3500A 12-SECTION 13.8KV SWGR,8100
3500A 13-SECTION 13.8KV SWGR,8100
3500A 14-SECTION 13.8KV SWGR,8100
3500A 15-SECTION 13.8KV SWGR,8100
3500A 16-SECTION 13.8KV SWGR,8100
3500A 17-SECTION 13.8KV SWGR,8100
3500A 18-SECTION 13.8KV SWGR,8100
3500A 19-SECTION 13.8KV SWGR,8100
3500A 20-SECTION 13.8KV SWGR,8100
4000A  1-SECTION 13.8KV SWGR,8100
4000A  2-SECTION 13.8KV SWGR,8100
4000A  3-SECTION 13.8KV SWGR,8100
4000A  4-SECTION 13.8KV SWGR,8100
4000A  5-SECTION 13.8KV SWGR,8100
4000A  6-SECTION 13.8KV SWGR,8100
4000A  7-SECTION 13.8KV SWGR,8100
4000A  8-SECTION 13.8KV SWGR,8100
4000A  9-SECTION 13.8KV SWGR,8100
4000A 10-SECTION 13.8KV SWGR,8100
4000A 11-SECTION 13.8KV SWGR,8100
4000A 12-SECTION 13.8KV SWGR,8100
4000A 13-SECTION 13.8KV SWGR,8100
4000A 14-SECTION 13.8KV SWGR,8100
4000A 15-SECTION 13.8KV SWGR,8100
4000A 16-SECTION 13.8KV SWGR,8100
4000A 17-SECTION 13.8KV SWGR,8100
4000A 18-SECTION 13.8KV SWGR,8100
4000A 19-SECTION 13.8KV SWGR,8100
4000A 20-SECTION 13.8KV SWGR,8100
6000A  1-SECTION 13.8KV SWGR,8100
6000A  2-SECTION 13.8KV SWGR,8100
6000A  3-SECTION 13.8KV SWGR,8100
6000A  4-SECTION 13.8KV SWGR,8100
6000A  5-SECTION 13.8KV SWGR,8100
6000A  6-SECTION 13.8KV SWGR,8100
6000A  7-SECTION 13.8KV SWGR,8100
6000A  8-SECTION 13.8KV SWGR,8100
6000A  9-SECTION 13.8KV SWGR,8100
6000A 10-SECTION 13.8KV SWGR,8100
6000A 11-SECTION 13.8KV SWGR,8100
6000A 12-SECTION 13.8KV SWGR,8100
6000A 13-SECTION 13.8KV SWGR,8100
6000A 14-SECTION 13.8KV SWGR,8100
6000A 15-SECTION 13.8KV SWGR,8100
6000A 16-SECTION 13.8KV SWGR,8100
6000A 17-SECTION 13.8KV SWGR,8100
6000A 18-SECTION 13.8KV SWGR,8100
6000A 19-SECTION 13.8KV SWGR,8100
6000A 20-SECTION 13.8KV SWGR,8100
8000A  1-SECTION 13.8KV SWGR,8100
8000A  2-SECTION 13.8KV SWGR,8100
8000A  3-SECTION 13.8KV SWGR,8100
8000A  4-SECTION 13.8KV SWGR,8100
8000A  5-SECTION 13.8KV SWGR,8100
8000A  6-SECTION 13.8KV SWGR,8100
8000A  7-SECTION 13.8KV SWGR,8100
8000A  8-SECTION 13.8KV SWGR,8100
8000A  9-SECTION 13.8KV SWGR,8100
8000A 10-SECTION 13.8KV SWGR,8100
8000A 11-SECTION 13.8KV SWGR,8100
8000A 12-SECTION 13.8KV SWGR,8100
8000A 13-SECTION 13.8KV SWGR,8100
8000A 14-SECTION 13.8KV SWGR,8100
8000A 15-SECTION 13.8KV SWGR,8100
8000A 16-SECTION 13.8KV SWGR,8100
8000A 17-SECTION 13.8KV SWGR,8100
8000A 18-SECTION 13.8KV SWGR,8100
8000A 19-SECTION 13.8KV SWGR,8100
8000A 20-SECTION 13.8KV SWGR,8100
13.8KV SWGR SPARE PARTS,8100
13.8KV SWGR RECEIVE & UNLOAD,8100
13.8KV SWGR PUT INTO PLACE,8100
13.8KV SWGR PADS,8100
13.8KV SWGR LEVELING,8100
13.8KV SWGR TESTING,8100
13.8KV SWGR COMMISSIONING,8100
13.8KV SWGR POWER SHUT DOWN,8100
.50MVA  SUBSTATION,8100
.75MVA  SUBSTATION,8100
1.0MVA  SUBSTATION,8100
1.5MVA  SUBSTATION,8100
2.0MVA  SUBSTATION,8100
2.5MVA  SUBSTATION,8100
SUB-STN SPARE PARTS,8100
SUB-STN RECEIVE & UNLOAD,8100
SUB-STN PUT INTO PLACE,8100
SUB-STN PADS,8100
SUB-STN LEVELING,8100
SUB-STN TESTING,8100
SUB-STN COMMISSIONING,8100
SUB-STN SHUT DOWN,8100
SUB-STN RELOCATION,8100
"  3/4""x10'    GALV GRD ROD",4600
"  5/8""x10' CU CLAD GRD ROD",4600
"  3/4""x10' CU CLAD GRD ROD",4600
"1""    x10' CU CLAD GRD ROD",4600
"  3/4"" GROUND ROD CPLG",4600
"1""     GROUND ROD CPLG",4600
GRD ROD WELLS W/ CVR,4600
"1/2"" GRD ROD CLAMP",4600
"5/8"" GRD ROD CLAMP",4600
"3/4"" GRD ROD CLAMP",4600
"1/2"" GRD ROD CLAMP W/ HEX SCREW BRZ",4600
"5/8"" GRD ROD CLAMP W/ HEX SCREW BRZ",4600
"3/4"" GRD ROD CLAMP W/ HEX SCREW BRZ",4600
"1""     GRD CLAMP FOR BARE WIRE",4600
"2""     GRD CLAMP FOR BARE WIRE",4600
"3 1/2"" GRD CLAMP FOR BARE WIRE",4600
"5""     GRD CLAMP FOR BARE WIRE",4600
"6""     GRD CLAMP FOR BARE WIRE",4600
"8""     GRD CLAMP FOR BARE WIRE",4600
"1""     GRD CLAMP FOR BARE WIRE",4600
"2""     GRD CLAMP FOR BARE WIRE",4600
"4""     GRD CLAMP FOR BARE WIRE",4600
"6""     GRD CLAMP FOR BARE WIRE",4600
"1""     GRD CLAMP FOR 1/2"" GRC",4600
"2""     GRD CLAMP FOR 1/2"" GRC",4600
RND POST CLAMP #FG210R2,4600
SQ POST CLAMP #FG2040R2,4600
PARALLEL CLAMP,4600
STATIC DRUM GRD CLAMP,4600
STATIC WELDING GRD CLAMP,4600
#2 VERSITAP #QPX2C2C,4600
4/0 VERSITAP #QPX2828,4600
500 VERSITAP #QPX3428,4600
1000 VERSITAP #QPX4428,4600
2/0 GRD FLAT PLT #52090,4600
250 GRD FLAT PLT #52092,4600
500 GRD FLAT PLT,4600
#4 H - TAP #63110,4600
2/0 H - TAP #63125,4600
4/0 H - TAP #63148,4600
500 H - TAP #63160,4600
4/0 C - TAP #54760,4600
250 C - TAP #54770,4600
500 C - TAP #54780,4600
#2 GRID CONN #53050,4600
1/0 GRID CONN #53055,4600
4/0 GRID CONN #53065,4600
500 GRID CONN #53075,4600
#1 GRD BUS TAP #31208,4600
4/0 GRD BUS TAP #31210,4600
500 GRD BUS TAP #31212,4600
#1 STUD CONN #31007T,4600
4/0 STUD CONN #31011T,4600
500 STUD CONN #31015T,4600
#6   WELDING CABLE,4600
#2   WELDING CABLE,4600
#2/0 WELDING CABLE,4600
#3/0 WELDING CABLE,4600
"1/4""x2""x3'  COPPER BAR",4600
"1/4""x2""x5'  COPPER BAR",4600
"1/4""x2""x10' COPPER BAR",4600
"1/4""x4""x3'  COPPER BAR",4600
"1/4""x4""x5'  COPPER BAR",4600
"1/4""x4""x6'  COPPER BAR",4600
"1/4""x4""x10' COPPER BAR",4600
INSULATOR,4600
B2D12 (BURNDY)  330A CU BRAID,4600
B4D12 (BURNDY)  600A CU BRAID,4600
B4E12 (BURNDY)  850A CU BRAID,4600
B4F12 (BURNDY)       CU BRAID,4600
B4G12 (BURNDY) 1200A CU BRAID,4600
CADWELD 2/0 CABLE>GRD ROD,4600
CADWELD 4/0 CABLE>GRD ROD,4600
CADWELD 2/0 IN-LINE SPLICE,4600
CADWELD 4/0 IN-LINE SPLICE,4600
CADWELD 2/0 CABLE>STEEL,4600
CADWELD 4/0 CABLE>STEEL,4600
CADWELD 2/0 CABLE TEE/WYE,4600
CADWELD 4/0 CABLE TEE/WYE,4600
CADWELD 2/0 CABLE CROSS,4600
CADWELD 4/0 CABLE CROSS,4600
CADWELD 2/0 IN-LINE SPLICE INDOOR,4600
CADWELD 4/0 IN-LINE SPLICE INDOOR,4600
CADWELD 2/0 CABLE>STEEL INDOOR,4600
CADWELD 4/0 CABLE>STEEL INDOOR,4600
CADWELD 2/0 CABLE TEE/WYE INDOOR,4600
CADWELD 4/0 CABLE TEE/WYE INDOOR,4600
CADWELD 2/0 CABLE CROSS INDOOR,4600
CADWELD 4/0 CABLE CROSS INDOOR,4600
#15  CADWELD METAL,4600
#25  CADWELD METAL,4600
#32  CADWELD METAL,4600
#45  CADWELD METAL,4600
#65  CADWELD METAL,4600
#90  CADWELD METAL,4600
#115 CADWELD METAL,4600
#150 CADWELD METAL,4600
#200 CADWELD METAL,4600
#250 CADWELD METAL,4600
#500 CADWELD METAL,4600
CADWELD HANDLE L159,4600
CADWELD HANDLE L160,4600
CADWELD FLINT GUN T320,4600
CADWELD FLINTS T320A,4600
CADWELD MOLD ALLOWANCE,4600
#21 CABLE-CU WOVEN,4600
#22 CABLE-CU WOVEN,4600
#29 CABLE-CU SMOOTH,4600
#33 CABLE-SMOKE STACK,4600
"5/8""x12"" POINTS-CU",4600
"5/8""x18"" POINTS-CU",4600
"5/8""x24"" POINTS-CU",4600
"5/8""x36"" POINTS-CU",4600
"5/8""x48"" POINTS-CU",4600
CABLE & POINT BASE,4600
OFFSET POINT BASE,4600
STRUCTURAL STL CONN,4600
"8"" BAND CONN",4600
VENT PIPE CONN,4600
SHEET METAL CONN,4600
STD METAL CONN,4600
CABLE COUPLER,4600
CABLE DOUBLE SPLICE,4600
CABLE CROSS CLAMP,4600
CABLE & ROD CLAMP,4600
CABLE & ROD U-CLAMP,4600
ST CABLE SPLICER,4600
'T' CABLE SPLICER,4600
"2"" TUBE & CABLE CPLG",4600
"3"" TUBE & CABLE CPLG",4600
"52"" TIE-GRIP STRAP",4600
"18"" TIE-GRIP STRAP",4600
"32"" TIE-GRIP STRAP",4600
"  1/2-  3/4"" TRAY CLAMP",4600
"1    -1 1/4"" TRAY CLAMP",4600
"1 1/2"" TRAY CLAMP",4600
"2""     TRAY CLAMP",4600
"2 1/2"" TRAY CLAMP",4600
"3""     TRAY CLAMP",4600
"3 1/2"" TRAY CLAMP",4600
"4""     TRAY CLAMP",4600
#4-2/0 CABLE TRAY CLAMP,4600
2/0-4/0 CABLE TRAY CLAMP,4600
CONCRETE TEST WELL & COVER,4600
PVC TEST WELL AND COVER,4600
CAST IRON TEST WELL & COVER,4600
YGL2C2    #2 - #2,4600
YGL29C2  250 - 2/0,4600
YGL29C29 250 - 250,4600
YGL34C2  500 - 2/0,4600
YGL34C29 500 - 250,4600
YGL34C34 500 - 500,4600
"YGLR29C12     1/2"" ROD 250",4600
"YGLR29C58     5/8"" ROD 250",4600
"YGLR29C34     3/4"" ROD 250",4600
"YGLR29C100  1""     ROD 250",4600
"YGLR34C12     1/2"" ROD 500",4600
"YGLR34C58     5/8"" ROD 500",4600
"YGLR34C34     3/4"" ROD 500",4600
"YGLR34C100  1""     ROD 500",4600
"YGLR29C12TN   1/2"" ROD 250",4600
"YGLR29C58TN   5/8"" ROD 250",4600
"YGLR29C34TN   3/4"" ROD 250",4600
"YGLR34C12TN   1/2"" ROD 500",4600
"YGLR34C58TN   5/8"" ROD 500",4600
"YGLR34C34TN   3/4"" ROD 500",4600
YGF29-2N  #2-250 2-HOLE,4600
YGF29-4N  #2-250 4-HOLE,4600
YGF34-4N 250-500 4-HOLE,4600
YGF34-4N 250-500 4-HOLE,4600
YGHC2C2    #2-#2 E-TAP,4600
YGHC26C2  2/0-#2  E-TAP,4600
YGHC26C26 2/0-2/0 E-TAP,4600
YGHC29C26 250-2/0 E-TAP,4600
YGHC29C29 250-250 E-TAP,4600
YGHC34C26 500-2/0 E-TAP,4600
YGHC34C29 500-250 E-TAP,4600
YGHC34C34 500-500 E-TAP,4600
YGHP2C2    #2-#2  FIG 6,4600
YGHP29C2  250-#2  FIG 6,4600
YGHP29C26 250-2/0 FIG 6,4600
YGHP29C29 250-250 FIG 6,4600
YGHP34C2  500-#2  FIG 6,4600
YGHP34C26 500-2/0 FIG 6,4600
YGHP34C29 500-250 FIG 6,4600
YGHP34C34 500-500 FIG 6,4600
"YGHR26C12     1/2"" ROD 2/0",4600
"YGHR26C58     5/8"" ROD 2/0",4600
"YGHR26C34     3/4"" ROD 2/0",4600
"YGHR26C100  1""     ROD 2/0",4600
"YGHR29C12     1/2"" ROD 250",4600
"YGHR29C58     5/8"" ROD 250",4600
"YGHR29C34     3/4"" ROD 250",4600
"YGHR29C100  1""     ROD 250",4600
"YGHR34C58     5/8"" ROD 500",4600
"YGHR34C34     3/4"" ROD 500",4600
"YGHR34C100  1""     ROD 500",4600
"YGHR4C34TN    3/4"" ROD #4",4600
"YGHR2C34TN    3/4"" ROD #2",4600
"YGHR26C12TN   1/2"" ROD 2/0",4600
"YGHR26C58TN   5/8"" ROD 2/0",4600
"YGHR26C34TN   3/4"" ROD 2/0",4600
"YGHR29C12TN   1/2"" ROD 250",4600
"YGHR29C58TN   5/8"" ROD 250",4600
"YGHR29C34TN   3/4"" ROD 250",4600
"YGHR34C58TN   5/8"" ROD 500",4600
"YGHR34C34TN   3/4"" ROD 500",4600
"GSTUD14HY   1/4"" ROD",4600
"GSTUD38HY   3/8"" ROD",4600
"GSTUD916HY  5/8"" ROD",4600
"GSTUD34HY   3/4"" ROD",4600
YGT275 STATIC GRD REC,4600
YTTAG388 AIRCRAFT STATIC GRD REC,4600
"GAR644C    3/8"" IPS - #4",4600
"GAR6426    3/8"" IPS - 2/0",4600
"GAR6429    3/8"" IPS - 250",4600
"GAR6434    3/8"" IPS - 500",4600
"GAR144C    3/4"" IPS - #4",4600
"GAR1426    3/4"" IPS - 2/0",4600
"GAR1429    3/4"" IPS - 250",4600
"GAR1434    3/4"" IPS - 500",4600
"GAR154C  1""     IPS - #4",4600
"GAR1526  1""     IPS - 2/0",4600
"GAR1529  1""     IPS - 250",4600
"GAR1534  1""     IPS - 500",4600
"GAR164C  1 1/4"" IPS - #4",4600
"GAR1626  1 1/4"" IPS - 2/0",4600
"GAR1629  1 1/4"" IPS - 250",4600
"GAR1634  1 1/4"" IPS - 500",4600
"GAR174C  1 1/2"" IPS - #4",4600
"GAR1726  1 1/2"" IPS - 2/0",4600
"GAR1729  1 1/2"" IPS - 250",4600
"GAR1734  1 1/2"" IPS - 500",4600
"GAR184C  2""     IPS - #4",4600
"GAR1826  2""     IPS - 2/0",4600
"GAR1829  2""     IPS - 250",4600
"GAR1834  2""     IPS - 500",4600
"GAR194C 2 1/2"" IPS - #4",4600
"GAR1926 2 1/2"" IPS - 2/0",4600
"GAR1929 2 1/2"" IPS - 250",4600
"GAR1934 2 1/2"" IPS - 500",4600
"GAR204C 3""     IPS - #4",4600
"GAR2026 3""     IPS - 2/0",4600
"GAR2029 3""     IPS - 250",4600
"GAR2034 3""     IPS - 500",4600
"GAR214C 3 1/2"" IPS - #4",4600
"GAR2126 3 1/2"" IPS - 2/0",4600
"GAR2129 3 1/2"" IPS - 250",4600
"GAR2134 3 1/2"" IPS - 500",4600
"GAR224C 4""     IPS - #4",4600
"GAR2226 4""     IPS - 2/0",4600
"GAR2229 4""     IPS - 250",4600
"GAR2234 4""     IPS - 500",4600
"GAR3902BU  1""     IPS",4600
"GAR3903BU  2""     IPS",4600
"GAR3904BU  3 1/2"" IPS",4600
"GAR3905BU  5""     IPS",4600
"GAR3906BU  6""     IPS",4600
"GAR3907BU  8""     IPS",4600
"GAR3908BU 10""    IPS",4600
"GAR3909BU 12""    IPS",4600
"GA2 1"" IPS #12-#2",4600
"GA3 2"" IPS #12-#2",4600
"GP644C    3/8"" IPS - #4",4600
"GP6426    3/8"" IPS - 2/0",4600
"GP6429    3/8"" IPS - 250",4600
"GP6434    3/8"" IPS - 500",4600
"GP144C    3/4"" IPS - #4",4600
"GP1426    3/4"" IPS - 2/0",4600
"GP1429    3/4"" IPS - 250",4600
"GP1434    3/4"" IPS - 500",4600
"GP154C  1""     IPS - #4",4600
"GP1526  1""     IPS - 2/0",4600
"GP1529  1""     IPS - 250",4600
"GP1534  1""     IPS - 500",4600
"GP164C 1 1/4"" IPS - #4",4600
"GP1626 1 1/4"" IPS - 2/0",4600
"GP1629 1 1/4"" IPS - 250",4600
"GP1634 1 1/4"" IPS - 500",4600
"GP174C 1 1/2"" IPS - #4",4600
"GP1726 1 1/2"" IPS - 2/0",4600
"GP1729 1 1/2"" IPS - 250",4600
"GP1734 1 1/2"" IPS - 500",4600
"GP184C 2""     IPS - #4",4600
"GP1826 2""     IPS - 2/0",4600
"GP1829 2""     IPS - 250",4600
"GP1834 2""     IPS - 500",4600
"GP194C 2 1/2"" IPS - #4",4600
"GP1926 2 1/2"" IPS - 2/0",4600
"GP1929 2 1/2"" IPS - 250",4600
"GP1934 2 1/2"" IPS - 500",4600
"GP204C 3""     IPS - #4",4600
"GP2026 3""     IPS - 2/0",4600
"GP2029 3""     IPS - 250",4600
"GP2034 3""     IPS - 500",4600
"GP214C 3 1/2"" IPS - #4",4600
"GP2126 3 1/2"" IPS - 2/0",4600
"GP2129 3 1/2"" IPS - 250",4600
"GP2134 3 1/2"" IPS - 500",4600
"GP224C 4""     IPS - #4",4600
"GP2226 4""     IPS - 2/0",4600
"GP2229 4""     IPS - 250",4600
"GP2234 4""     IPS - 500",4600
"GD154C  1""     IPS - #4",4600
"GD1526  1""     IPS - 2/0",4600
"GD1529  1""     IPS - 250",4600
"GD1534  1""     IPS - 500",4600
"GD164C 1 1/4"" IPS - #4",4600
"GD1626 1 1/4"" IPS - 2/0",4600
"GD1629 1 1/4"" IPS - 250",4600
"GD1634 1 1/4"" IPS - 500",4600
"GD174C 1 1/2"" IPS - #4",4600
"GD1726 1 1/2"" IPS - 2/0",4600
